record_id,channel,pmid,doi,openalex_id,title,year,authors,dedup_status,screening_status_round_1,screening_recommendation,screening_reason,human_approval
REC_IND_0072,Indirect_Harvest,,https://doi.org/10.2196/preprints.44720,,Adapting and Scaling a Digital Health Intervention to Improve Maternal and Child Health Among Ethnic Minority Women in Vietnam Amid the COVID-19 Context: Protocol for the dMOM Project (Preprint),2022,"['Bronwyn McBride', 'John O’Neil', 'P. Nguyen', 'Linh Dang', 'Hue Thi Trinh', 'Vu Cong Nguyen', 'Nguyễn Thanh Liêm']",UNIQUE,PENDING_HUMAN_REVIEW,INCLUDE_ROUND_1,Contextual health/medical AI application in Vietnam,PENDING_HUMAN_APPROVAL
REC_IND_0073,Indirect_Harvest,,https://doi.org/10.1101/2025.05.11.25327388,,Leveraging AI and Transfer Learning to Enhance Outcome Prediction for Out-of-Hospital Cardiac Arrest in Diverse Settings: Insights from the Pan-Asian Resuscitation Outcomes Study,2025,"['Siqi Li', 'Yohei Okada', 'Wenjun Gu', 'Michael Hao Chen', 'Do Ngoc Son', 'Pham Dinh Quyet', 'Quoc TA Hoang', 'Marcus Eng Hock Ong', 'Nan Liu', 'the PAROS Investigators']",UNIQUE,PENDING_HUMAN_REVIEW,INCLUDE_ROUND_1,Contextual health/medical AI application in Vietnam,PENDING_HUMAN_APPROVAL
REC_IND_0074,Indirect_Harvest,,https://doi.org/10.1136/heartjnl-2026-bcs.263,,327 An ai-based retinal cardiovascular risk biomarker reflects coronary angiographic disease burden,2026,"['Tung T. Hoang', 'Lan-Hieu Nguyen', 'Quan Hong Tran', 'My-Linh Thi Pham', 'Thuy Phuong Mai', 'Thu Thi Nguyen', 'Husain Khaki', 'Yong Yu Tan', 'Dongjin Nam', 'Tyler Hyungtaek Rim', 'Sahil Thakur']",UNIQUE,PENDING_HUMAN_REVIEW,EXCLUDE_ROUND_1,EX03_NOT_VIETNAM_HEALTH_CONTEXT,PENDING_HUMAN_APPROVAL
REC_IND_0076,Indirect_Harvest,,https://doi.org/10.29060/taps.2026-11-3/oa3767,,Academic use of ChatGPT among postgraduate healthcare students: Findings from a cross-sectional study,2026,"['Luu Thi Thuy', 'Tran Thi Hoang Oanh', 'Nguyễn Thị Thu Thảo', 'Dang Van Thoi', 'Le Thi Anh Tuyet', 'Nguyen Hoa Van Chi', 'Nguyễn Hương Giang', 'Nguyen Thi Ai Ny', 'Tran Thi Thu Trang']",UNIQUE,PENDING_HUMAN_REVIEW,INCLUDE_ROUND_1,Contextual health/medical AI application in Vietnam,PENDING_HUMAN_APPROVAL
REC_IND_0077,Indirect_Harvest,,https://doi.org/10.20944/preprints202510.2310.v1,,Air Quality Index Prediction with Long Short‐Term Memory—Moving Average (LSTM‐MA)—Machine Learning Model,2025,"['Dung Minh Ho', 'Thanh N. Nguyen']",UNIQUE,PENDING_HUMAN_REVIEW,EXCLUDE_ROUND_1,EX03_NOT_VIETNAM_HEALTH_CONTEXT,PENDING_HUMAN_APPROVAL
REC_IND_0078,Indirect_Harvest,,https://doi.org/10.1109/ichst66555.2025.11428378,,Prediction of Non-Alcoholic Fatty Liver Disease Based on Anthropometric and Paraclinical Laboratory Data in the Vietnamese Population,2025,"['Thi-Thuy Pham', 'Huu-Phong Nguyen', 'Thi-Hong-Tham Pham', 'Duy-Hai Vu', 'Binh-Giang Tran', 'Nguyen-Hung Luu', 'Gia-Anh Pham', 'Vu-Khanh-An Le', 'Hai Vu']",UNIQUE,PENDING_HUMAN_REVIEW,INCLUDE_ROUND_1,Contextual health/medical AI application in Vietnam,PENDING_HUMAN_APPROVAL
REC_IND_0079,Indirect_Harvest,,https://doi.org/10.56578/cis140101,,Application of Social Media Data to Enhance the Performance of Humanitarian Logistics: A Case Study of Vietnam in the Aftermath of Typhoon Yagi,2025,"['Huong Thi Tran', 'Duc Anh Nguyen']",UNIQUE,PENDING_HUMAN_REVIEW,EXCLUDE_ROUND_1,EX03_NOT_VIETNAM_HEALTH_CONTEXT,PENDING_HUMAN_APPROVAL
REC_IND_0080,Indirect_Harvest,,https://doi.org/10.12688/wellcomeopenres.26814.1,,Feasibility of Real-Time AI Models For Clinical Tasks Involving Tetanus: Study Protocol,2026,"['Ho Bich Hai', 'James Anibal', 'Ha Thi Hai Duong', 'Le Dinh Van Khoa', 'Nguyen Quang Vy', 'Vo Tan Hoang', 'Hong-Phuc Vo', 'Le Thanh Phuong', 'Le Van Tan', 'Lam Minh Yen', 'David Clifton', 'Louise Thwaites']",UNIQUE,PENDING_HUMAN_REVIEW,INCLUDE_ROUND_1,Contextual health/medical AI application in Vietnam,PENDING_HUMAN_APPROVAL
REC_IND_0081,Indirect_Harvest,,https://doi.org/10.21203/rs.3.rs-3879162/v1,,Downscaling daily fine Particulate Matter (PM2.5) concentration maps for Ho Chi Minh City,2024,"['Phuong D.M. Nguyen', 'An H. Phan', 'Truong X. Ngo', 'Bang Quoc Ho', 'Vu T. Pham', 'Thi Nhat Thanh Nguyen']",UNIQUE,PENDING_HUMAN_REVIEW,EXCLUDE_ROUND_1,EX03_NOT_VIETNAM_HEALTH_CONTEXT,PENDING_HUMAN_APPROVAL
REC_IND_0082,Indirect_Harvest,,https://doi.org/10.1093/clinchem/hvaa124,,Progress Towards Developing a Rapid Triage/Referral Test for Tuberculosis,2020,"['Patricio Escalante', 'Elitza S. Theel']",UNIQUE,PENDING_HUMAN_REVIEW,EXCLUDE_ROUND_1,EX03_NOT_VIETNAM_HEALTH_CONTEXT,PENDING_HUMAN_APPROVAL
REC_IND_0083,Indirect_Harvest,,https://doi.org/10.3389/fmicb.2025.1564335,,Editorial: Tick-borne Bunyaviruses: an emerging public health threat,2025,"['David W. Hawman', 'Sofia Appelberg', 'Georg Gerhard Duscher']",UNIQUE,PENDING_HUMAN_REVIEW,INCLUDE_ROUND_1,Contextual health/medical AI application in Vietnam,PENDING_HUMAN_APPROVAL
REC_IND_0084,Indirect_Harvest,,https://doi.org/10.21203/rs.3.rs-534389/v1,,Clinical Features And Neuroimaging Findings In Acute Cerebral Infarction Patients Using RAPID Artificial Intelligent (RAPID AI) Software Analysis – A Series Of 54 Cases,2021,"['Ngoc Huy Nguyen', 'Minh Van Hoang', 'Anthony Rudd', 'An Quang Nguyen', 'Thong Van Nguyen', 'Luc Quang Tran', 'Tuan Ngoc Nguyen']",UNIQUE,PENDING_HUMAN_REVIEW,INCLUDE_ROUND_1,Contextual health/medical AI application in Vietnam,PENDING_HUMAN_APPROVAL
REC_IND_0085,Indirect_Harvest,,https://doi.org/10.1109/bmeicon66226.2025.11113717,,Development of Effective Malnutrition Level Detection Models,2025,"['Tú Tran', 'Chau Vo', 'Hau Nguyen', 'Tuan Tran', 'Ngoc Cuong Nguyen']",UNIQUE,PENDING_HUMAN_REVIEW,EXCLUDE_ROUND_1,EX03_NOT_VIETNAM_HEALTH_CONTEXT,PENDING_HUMAN_APPROVAL
REC_IND_0086,Indirect_Harvest,,https://doi.org/10.3389/frph.2025.1670024,,Editorial: Accelerating to 2030 - doubling down on HIV prevention to end HIV/AIDS as a public health threat,2025,"['Robyn Eakle', 'Jason Reed', 'Nittaya Phanuphak', 'Kenneth Ngure', 'Kimberly E. Green']",UNIQUE,PENDING_HUMAN_REVIEW,INCLUDE_ROUND_1,Contextual health/medical AI application in Vietnam,PENDING_HUMAN_APPROVAL
