record_id,source_type,title,inclusion_decision,confidence_level,analysis_rationale
CANON-00343,ACADEMIC_STUDY,From Data to Decisions: An AI/IT Intelligence Architecture for Asset-Light International Trading SMEs,EXCLUDE,High,"Nghiên cứu y khoa lâm sàng hoặc mô hình thuật toán kỹ thuật thuần túy, không đề cập đến khía cạnh đạo đức, trách nhiệm hay chính sách quản trị AI."
CANON-00344,ACADEMIC_STUDY,Cost-Aware Distillation of a Commercial First-Trimester Preeclampsia Screening Engine in Northern Vietnam: Tiered Feature Sets and Explain Ability,UNCERTAIN,Medium,"Ứng dụng AI/ML/LLM trong chẩn đoán, điều trị hoặc quản lý y tế có khả năng áp dụng tại Việt Nam; cần rà soát toàn văn để kiểm tra quy trình giám sát an toàn và đạo đức."
CANON-00345,ACADEMIC_STUDY,"Machine Learning Models for Fine Particulate Matter (PM2.5) Prediction: A Case Study in Bac Ninh Province, Vietnam",EXCLUDE,High,"Nghiên cứu thuộc lĩnh vực ngoài y tế (nông nghiệp, môi trường, công trình, du lịch...); ngoài phạm vi tiêu chí PCC (EX02_NOT_HEALTHCARE)."
CANON-00346,ACADEMIC_STUDY,SENTINEL-Dengue ASEAN-11: An AI-Powered Climate–Geospatial Intelligence System for Dengue Early Warning and Surveillance Prioritization Across Southeast Asia,EXCLUDE,High,"Nghiên cứu y khoa lâm sàng hoặc mô hình thuật toán kỹ thuật thuần túy, không đề cập đến khía cạnh đạo đức, trách nhiệm hay chính sách quản trị AI."
CANON-00347,ACADEMIC_STUDY,Editor’s Comment,EXCLUDE,High,"Nghiên cứu y khoa lâm sàng hoặc mô hình thuật toán kỹ thuật thuần túy, không đề cập đến khía cạnh đạo đức, trách nhiệm hay chính sách quản trị AI."
CANON-00348,ACADEMIC_STUDY,"Forest Landscape Restoration and Ecosystem Services in A Luoi District, Thua Thien Hue Province, Vietnam",EXCLUDE,High,"Nghiên cứu y khoa lâm sàng hoặc mô hình thuật toán kỹ thuật thuần túy, không đề cập đến khía cạnh đạo đức, trách nhiệm hay chính sách quản trị AI."
CANON-00349,ACADEMIC_STUDY,Enhancing English Language Acquisition through ChatGPT: Use of Technology Acceptance Model in Linguistics,EXCLUDE,High,"Nghiên cứu y khoa lâm sàng hoặc mô hình thuật toán kỹ thuật thuần túy, không đề cập đến khía cạnh đạo đức, trách nhiệm hay chính sách quản trị AI."
CANON-00350,ACADEMIC_STUDY,Application of machine learning models for green andsimultaneous determination of asiaticoside andmadecassoside in Centella asiatica,EXCLUDE,High,"Nghiên cứu y khoa lâm sàng hoặc mô hình thuật toán kỹ thuật thuần túy, không đề cập đến khía cạnh đạo đức, trách nhiệm hay chính sách quản trị AI."
CANON-00351,ACADEMIC_STUDY,"Molecular characterization of a distinct ginger chemotype from Thua Thien Hue, Vietnam, and the application of PCR-based markers for identifying unknown ginger populations in the region using machine learning",UNCERTAIN,Medium,"Ứng dụng AI/ML/LLM trong chẩn đoán, điều trị hoặc quản lý y tế có khả năng áp dụng tại Việt Nam; cần rà soát toàn văn để kiểm tra quy trình giám sát an toàn và đạo đức."
CANON-00352,ACADEMIC_STUDY,The Impact of AI-induced Ethical Conflict and the Moderating Role of Psychological Safety on the Mental Health of Accountants in Financial Technology Enterprises in Vietnam,EXCLUDE,High,"Nghiên cứu y khoa lâm sàng hoặc mô hình thuật toán kỹ thuật thuần túy, không đề cập đến khía cạnh đạo đức, trách nhiệm hay chính sách quản trị AI."
CANON-00353,ACADEMIC_STUDY,Application of Social Media Data to Enhance the Performance of Humanitarian Logistics: A Case Study of Vietnam in the Aftermath of Typhoon Yagi,EXCLUDE,High,"Nghiên cứu thuộc lĩnh vực ngoài y tế (nông nghiệp, môi trường, công trình, du lịch...); ngoài phạm vi tiêu chí PCC (EX02_NOT_HEALTHCARE)."
CANON-00354,ACADEMIC_STUDY,Machine learning-based models for prediction of in-hospital mortality in patients with dengue shock syndrome.,EXCLUDE,High,"Nghiên cứu y khoa lâm sàng hoặc mô hình thuật toán kỹ thuật thuần túy, không đề cập đến khía cạnh đạo đức, trách nhiệm hay chính sách quản trị AI."
CANON-00355,ACADEMIC_STUDY,The Impact Of Digital Diplomacy On International Politics In The Early Decades Of The 21st Century And Its Implications For Vietnam,EXCLUDE,High,"Nghiên cứu y khoa lâm sàng hoặc mô hình thuật toán kỹ thuật thuần túy, không đề cập đến khía cạnh đạo đức, trách nhiệm hay chính sách quản trị AI."
CANON-00356,ACADEMIC_STUDY,Application of deep learning techniques in supportting the diagnosis of pneumonia through X-ray images,UNCERTAIN,Medium,"Ứng dụng AI/ML/LLM trong chẩn đoán, điều trị hoặc quản lý y tế có khả năng áp dụng tại Việt Nam; cần rà soát toàn văn để kiểm tra quy trình giám sát an toàn và đạo đức."
CANON-00357,ACADEMIC_STUDY,Assessment of Artificial Intelligence-based Translation Tools for Emergency Department Discharge Instructions.,UNCERTAIN,Medium,"Ứng dụng AI/ML/LLM trong chẩn đoán, điều trị hoặc quản lý y tế có khả năng áp dụng tại Việt Nam; cần rà soát toàn văn để kiểm tra quy trình giám sát an toàn và đạo đức."
CANON-00358,ACADEMIC_STUDY,Primary School Teachers’ Intention to Adopt AI in Sexual and Reproductive Health Education: An Extended Technology Scceptance Model,UNCERTAIN,Medium,"Ứng dụng AI/ML/LLM trong chẩn đoán, điều trị hoặc quản lý y tế có khả năng áp dụng tại Việt Nam; cần rà soát toàn văn để kiểm tra quy trình giám sát an toàn và đạo đức."
CANON-00359,ACADEMIC_STUDY,APPLICATION OF ARTIFICIAL INTELLIGENCE IN SCREENING FOR AUTISM SPECTRUM DISORDER IN CHILDREN AT CAN THO CHILDREN'S HOSPITAL,INCLUDE,High,"Văn bản quy phạm pháp luật hoặc nghiên cứu trực tiếp quy định/phân tích thể chế, khung pháp lý, đạo đức và chính sách triển khai AI y tế tại Việt Nam."
CANON-00360,ACADEMIC_STUDY,Bibliometric Analysis of Human‑Centered AI Research in Southeast Asia (2015–2025),UNCERTAIN,Medium,"Ứng dụng AI/ML/LLM trong chẩn đoán, điều trị hoặc quản lý y tế có khả năng áp dụng tại Việt Nam; cần rà soát toàn văn để kiểm tra quy trình giám sát an toàn và đạo đức."
CANON-00361,ACADEMIC_STUDY,Predicting Load-Deflection of Composite Concrete Bridges Using Machine Learning Models,EXCLUDE,High,"Nghiên cứu thuộc lĩnh vực ngoài y tế (nông nghiệp, môi trường, công trình, du lịch...); ngoài phạm vi tiêu chí PCC (EX02_NOT_HEALTHCARE)."
CANON-00362,ACADEMIC_STUDY,"Mapping Cadmium Contamination Potential in Surface Soil for Civil Engineering Applications: A Comparative Study of Machine Learning and Deep Learning Models in the Gianh River Basin, Vietnam",EXCLUDE,High,"Nghiên cứu thuộc lĩnh vực ngoài y tế (nông nghiệp, môi trường, công trình, du lịch...); ngoài phạm vi tiêu chí PCC (EX02_NOT_HEALTHCARE)."
CANON-00363,ACADEMIC_STUDY,Applying Machine Learning in assessing the health of the private economy in Vietnamese localities,UNCERTAIN,Medium,"Ứng dụng AI/ML/LLM trong chẩn đoán, điều trị hoặc quản lý y tế có khả năng áp dụng tại Việt Nam; cần rà soát toàn văn để kiểm tra quy trình giám sát an toàn và đạo đức."
CANON-00364,ACADEMIC_STUDY,<b>Ensemble learning model identifies </b><b>adaptation classification and turning points</b><b> of river microbial communities in response to heatwaves</b>,EXCLUDE,High,"Nghiên cứu thuộc lĩnh vực ngoài y tế (nông nghiệp, môi trường, công trình, du lịch...); ngoài phạm vi tiêu chí PCC (EX02_NOT_HEALTHCARE)."
CANON-00365,ACADEMIC_STUDY,Machine learning models for predicting hospital readmission due to cardiovascular diseases among the elderly: a scoping review,UNCERTAIN,Medium,"Ứng dụng AI/ML/LLM trong chẩn đoán, điều trị hoặc quản lý y tế có khả năng áp dụng tại Việt Nam; cần rà soát toàn văn để kiểm tra quy trình giám sát an toàn và đạo đức."
CANON-00366,ACADEMIC_STUDY,Machine learning models for predicting hospital readmission due to cardiovascular diseases among the elderly: a scoping review,UNCERTAIN,Medium,"Ứng dụng AI/ML/LLM trong chẩn đoán, điều trị hoặc quản lý y tế có khả năng áp dụng tại Việt Nam; cần rà soát toàn văn để kiểm tra quy trình giám sát an toàn và đạo đức."
CANON-00367,ACADEMIC_STUDY,Machine learning models for predicting hospital readmission due to cardiovascular diseases among the elderly: a scoping review,UNCERTAIN,Medium,"Ứng dụng AI/ML/LLM trong chẩn đoán, điều trị hoặc quản lý y tế có khả năng áp dụng tại Việt Nam; cần rà soát toàn văn để kiểm tra quy trình giám sát an toàn và đạo đức."
CANON-00368,ACADEMIC_STUDY,"Improving accuracy, stability, and practicability of poverty-targeting tools in the context of vietnamese ethnic minorities",EXCLUDE,High,"Nghiên cứu y khoa lâm sàng hoặc mô hình thuật toán kỹ thuật thuần túy, không đề cập đến khía cạnh đạo đức, trách nhiệm hay chính sách quản trị AI."
CANON-00369,ACADEMIC_STUDY,Sustainable Development of Physical Education in Vietnam: Digital Transformation from 2020 to 2025 and vision to 2030,EXCLUDE,High,"Nghiên cứu y khoa lâm sàng hoặc mô hình thuật toán kỹ thuật thuần túy, không đề cập đến khía cạnh đạo đức, trách nhiệm hay chính sách quản trị AI."
CANON-00370,ACADEMIC_STUDY,"Knowledge, attitudes, and practices regarding artificial intelligence among health professions students: Implications for AI readiness",UNCERTAIN,Medium,"Ứng dụng AI/ML/LLM trong chẩn đoán, điều trị hoặc quản lý y tế có khả năng áp dụng tại Việt Nam; cần rà soát toàn văn để kiểm tra quy trình giám sát an toàn và đạo đức."
CANON-00371,ACADEMIC_STUDY,ADVANCING SUSTAINABLE AGRICULTURE IN VIETNAM THROUGH BIOTECHNOLOGY AND ARTIFICIAL INTELLIGENCE,EXCLUDE,High,"Nghiên cứu y khoa lâm sàng hoặc mô hình thuật toán kỹ thuật thuần túy, không đề cập đến khía cạnh đạo đức, trách nhiệm hay chính sách quản trị AI."
CANON-00372,ACADEMIC_STUDY,BỆNH VIỆN THỐNG NHẤT – HÀNH TRÌNH PHÁT TRIỂN VÀ ĐỊNH HƯỚNG TRỞ THÀNH TRUNG TÂM LÃO KHOA KỸ THUẬT CAO HÀNG ĐẦU VIỆT NAM,UNCERTAIN,Medium,"Ứng dụng AI/ML/LLM trong chẩn đoán, điều trị hoặc quản lý y tế có khả năng áp dụng tại Việt Nam; cần rà soát toàn văn để kiểm tra quy trình giám sát an toàn và đạo đức."
CANON-00373,ACADEMIC_STUDY,An overview of digital twin applications in the construction and management of bridge and road infrastructure,EXCLUDE,High,"Nghiên cứu thuộc lĩnh vực ngoài y tế (nông nghiệp, môi trường, công trình, du lịch...); ngoài phạm vi tiêu chí PCC (EX02_NOT_HEALTHCARE)."
CANON-00374,ACADEMIC_STUDY,Application of Artificial Intelligence in the Healthcare Sector and Legal Challenges: A Study in Vietnam,INCLUDE,High,"Văn bản quy phạm pháp luật hoặc nghiên cứu trực tiếp quy định/phân tích thể chế, khung pháp lý, đạo đức và chính sách triển khai AI y tế tại Việt Nam."
CANON-00375,ACADEMIC_STUDY,Large language models for self-administered conversational vignette assessment of provider competencies: A pilot and validation study in Vietnam with automated LLM-powered transcript classification,UNCERTAIN,Medium,"Ứng dụng AI/ML/LLM trong chẩn đoán, điều trị hoặc quản lý y tế có khả năng áp dụng tại Việt Nam; cần rà soát toàn văn để kiểm tra quy trình giám sát an toàn và đạo đức."
CANON-00376,ACADEMIC_STUDY,First-Trimester Non-Invasive Prediction of Preterm Birth Using Cell-Free DNA Fragmentomics,EXCLUDE,High,"Nghiên cứu y khoa lâm sàng hoặc mô hình thuật toán kỹ thuật thuần túy, không đề cập đến khía cạnh đạo đức, trách nhiệm hay chính sách quản trị AI."
CANON-00377,ACADEMIC_STUDY,Growing A Greener Future: Sustainable Practices in Agriculture,EXCLUDE,High,"Nghiên cứu y khoa lâm sàng hoặc mô hình thuật toán kỹ thuật thuần túy, không đề cập đến khía cạnh đạo đức, trách nhiệm hay chính sách quản trị AI."
CANON-00378,ACADEMIC_STUDY,"Contributions to Monitoring, Anomaly Detection and Classification Using Artificial Intelligence and Statistical Methods : Applications in Smart Manufacturing and Healthcare",UNCERTAIN,Medium,"Ứng dụng AI/ML/LLM trong chẩn đoán, điều trị hoặc quản lý y tế có khả năng áp dụng tại Việt Nam; cần rà soát toàn văn để kiểm tra quy trình giám sát an toàn và đạo đức."
CANON-00379,ACADEMIC_STUDY,"Decision letter: Development, validation, and application of a machine learning model to estimate salt consumption in 54 countries",EXCLUDE,High,"Nghiên cứu y khoa lâm sàng hoặc mô hình thuật toán kỹ thuật thuần túy, không đề cập đến khía cạnh đạo đức, trách nhiệm hay chính sách quản trị AI."
CANON-00380,ACADEMIC_STUDY,"Author response: Development, validation, and application of a machine learning model to estimate salt consumption in 54 countries",EXCLUDE,High,"Nghiên cứu y khoa lâm sàng hoặc mô hình thuật toán kỹ thuật thuần túy, không đề cập đến khía cạnh đạo đức, trách nhiệm hay chính sách quản trị AI."
CANON-00381,ACADEMIC_STUDY,2019 NCAS Abstracts,EXCLUDE,High,"Nghiên cứu y khoa lâm sàng hoặc mô hình thuật toán kỹ thuật thuần túy, không đề cập đến khía cạnh đạo đức, trách nhiệm hay chính sách quản trị AI."
CANON-00382,ACADEMIC_STUDY,Development and Validation of Machine Learning Models for Predicting Low Birth Weight in Singleton Pregnancies in Vietnam.,UNCERTAIN,Medium,"Ứng dụng AI/ML/LLM trong chẩn đoán, điều trị hoặc quản lý y tế có khả năng áp dụng tại Việt Nam; cần rà soát toàn văn để kiểm tra quy trình giám sát an toàn và đạo đức."
CANON-00383,ACADEMIC_STUDY,Machine Learning Nomogram for Predicting Dengue Shock Syndrome in Pediatric Patients With Dengue Fever in Vietnam.,UNCERTAIN,Medium,"Ứng dụng AI/ML/LLM trong chẩn đoán, điều trị hoặc quản lý y tế có khả năng áp dụng tại Việt Nam; cần rà soát toàn văn để kiểm tra quy trình giám sát an toàn và đạo đức."
CANON-00384,ACADEMIC_STUDY,"Data-driven approaches to linking hydrology, mineralogy, and biogeochemistry of groundwater arsenic contamination from grain to basin scale",EXCLUDE,High,"Nghiên cứu thuộc lĩnh vực ngoài y tế (nông nghiệp, môi trường, công trình, du lịch...); ngoài phạm vi tiêu chí PCC (EX02_NOT_HEALTHCARE)."
CANON-00385,ACADEMIC_STUDY,Predicting As Contamination Risk in Red River Delta using Machine Learning Algorithms,EXCLUDE,High,"Nghiên cứu thuộc lĩnh vực ngoài y tế (nông nghiệp, môi trường, công trình, du lịch...); ngoài phạm vi tiêu chí PCC (EX02_NOT_HEALTHCARE)."
